pseudotime,HBB,MKI67
0.19231867790222168,0.4469054781317947,-0.29430834773374037
0.19235025346279144,0.44929283737233705,-0.2958942878842416
0.19235859811306,0.4567409728765694,-0.2976440785157145
0.19274763762950897,0.470576722228457,-0.278568897594595
0.19306644797325134,0.46063130672102054,-0.27294200204497016
0.19309230148792267,0.4627800971951933,-0.26129730282809427
0.19351527094841003,0.45822528111628225,-0.27576553111217517
0.19363217055797577,0.4611657521986271,-0.2757655311121752
0.1937696486711502,0.46019577090579394,-0.2696612124868079
0.19384874403476715,0.4582225391214873,-0.2738361158706736
0.19393162429332733,0.457597209579587,-0.2530508624264347
0.19413022696971893,0.45788837340800326,-0.24032450459025093
0.1942863166332245,0.4444637114746441,-0.24032450459025093
0.19446690380573273,0.4435336197379115,-0.24032450459025093
0.1949666291475296,0.4440895674263196,-0.24141016879454347
0.19499196112155914,0.4432976204819278,-0.2299264492559536
0.1949932873249054,0.44336945516517645,-0.23726848126741087
0.1949934959411621,0.43837701316584815,-0.23726848126741087
0.19505541026592255,0.43922202950441125,-0.22592748589712813
0.19514787197113037,0.4238604386817545,-0.21091970393262918
0.19516059756278992,0.42154154560541585,-0.202533611791196
0.19520755112171173,0.41880421803568885,-0.21442627877372
0.19534222781658173,0.4303200102346268,-0.19849202385466516
0.19538246095180511,0.4323661090721002,-0.1987289953687483
0.19554881751537323,0.4287173916413324,-0.187352249624757
0.19645598530769348,0.43085736765490174,-0.1800594558099711
0.19684374332427979,0.43405834853504655,-0.18895732166617865
0.1971793919801712,0.43687711157460746,-0.19701699175041462
0.19725234806537628,0.43772928855267657,-0.19701699175041462
0.19732508063316345,0.43419400244959944,-0.2019012257853927
0.19732989370822906,0.42948049817793693,-0.20268551612265517
0.1977085918188095,0.4387270170065288,-0.19935327412295092
0.19813311100006104,0.45102451361981055,-0.19935327412295092
0.1991351991891861,0.44506880453692027,-0.2044534115906394
0.19936127960681915,0.45080155215591355,-0.1930897453226772
0.19996854662895203,0.4481462561418456,-0.19156500116461825
0.20014460384845734,0.44802187459072335,-0.19094856252596515
0.20024390518665314,0.4418193580744016,-0.17758339941194842
0.20034071803092957,0.443761294084629,-0.17789259883670505
0.20083211362361908,0.45005172945533223,-0.17789259883670505
0.20111088454723358,0.4441676216944315,-0.17125857053079835
0.20117463171482086,0.443013668023726,-0.17336038970214573
0.20124180614948273,0.4461747771035181,-0.17336038970214573
0.20126143097877502,0.4427604735940931,-0.16622935659284707
0.20150525867938995,0.44748267564572947,-0.1626803587998987
0.2028779536485672,0.4515620739629196,-0.16800326516960062
0.2028971016407013,0.45521117694707197,-0.1619705368222617
0.20297248661518097,0.45624227606098133,-0.14373577902002507
0.20333459973335266,0.4401882491152086,-0.14373577902002505
0.20373579859733582,0.4395057688936374,-0.15077521139575994
0.20394714176654816,0.4546023805430747,-0.14916730567410116
0.20414303243160248,0.45994815939063244,-0.1492824100128171
0.2043372243642807,0.4545650325954704,-0.1406117313578882
0.2048317790031433,0.45902684152993645,-0.14098293691793426
0.20509587228298187,0.4561270590123512,-0.15031596521775253
0.20611289143562317,0.44362304275780023,-0.15989398639209915
0.20619283616542816,0.43776316651981884,-0.1783704783001969
0.20637451112270355,0.4431879280074543,-0.1937514762600912
0.20702996850013733,0.4430497705324364,-0.2053490947496568
0.20736081898212433,0.4380722788729057,-0.20710949002725737
0.20758262276649475,0.4312265832148946,-0.20710949002725737
0.20814552903175354,0.43416695790889326,-0.19701782955312538
0.20839031040668488,0.440870021643396,-0.20271348606788833
0.20853523910045624,0.4314670087251957,-0.20271348606788833
0.20878882706165314,0.44157602188969974,-0.20271348606788833
0.20940826833248138,0.440036360105665,-0.19143154305061855
0.20945030450820923,0.4350698998386996,-0.18563265119019048
0.20962612330913544,0.43523905124008117,-0.18075914554283518
0.2097930759191513,0.4384637182880286,-0.17634834501222013
0.21020716428756714,0.43907662895248606,-0.17259464748710338
0.21031557023525238,0.4337554697177676,-0.16638368407393622
0.21074849367141724,0.43543083107399305,-0.17885313200172506
0.21097049117088318,0.437454164506023,-0.18285302196598122
0.21100734174251556,0.4405598528233045,-0.17690357091693454
