pattern,pt_mid,latent_signal,NES_current,padj_current,NES_weighted,padj_weighted
transient_pulse,0.19579090248048306,-0.14569258995159542,-2.1539641575837143,0.005021694527318706,-2.1578044132732748,0.006779287611880255
transient_pulse,0.2108428089618683,-0.14569258995142337,-2.1569872651733055,0.00769993160855535,-2.160832910695413,0.00736515197340077
transient_pulse,0.22445784997940063,-0.14569258993598524,-2.1224003822170965,0.00861893452858753,-2.1275194390518957,0.011436663124471915
transient_pulse,0.23808298605680467,-0.14569258766940826,-2.158498818968101,0.003403592957404901,-2.163861408117551,0.003738372592559482
transient_pulse,0.25273283180594447,-0.14569243933323595,-2.2234956321443113,0.0007255637254989751,-2.2274598539824475,0.001549598806284816
transient_pulse,0.268777245759964,-0.1456820252662134,-2.228030293528698,0.0010954589581062956,-2.232002600115654,0.0010243252595279646
transient_pulse,0.2863730906546116,-0.1453583826754011,-2.2386111700922675,0.0006537257328753142,-2.242602341093137,0.0012234996155472912
transient_pulse,0.3065762624144554,-0.13548558563645355,-2.1751259107108525,0.003682575986700385,-2.1805181439393095,0.0030130167163912244
transient_pulse,0.32948115104436876,-0.071636878969087,-1.9503359196370618,0.04333725249959158,-1.9568416284072019,0.03943689977462834
transient_pulse,0.35470009341835973,0.05732636510878195,1.5266997077601747,0.37996274875012254,1.5217500614838166,0.4199588275659249
transient_pulse,0.38087965828180315,0.1798845321374999,2.161178037740528,0.014005226946402662,2.1541713770510182,0.014661721959515287
transient_pulse,0.40682503187656405,0.2768666913322298,2.584519674552593,3.2792034506032377e-06,2.5761405164782842,1.071740176842358e-05
transient_pulse,0.4314547888636589,0.35377188623732536,2.688894507563371,3.669374059922539e-12,2.680176960412984,9.376298909806701e-12
transient_pulse,0.45441700142621994,0.41915602458106055,2.7054619413746055,9.948370726207633e-16,2.6966906816724605,1.8630931026702057e-15
transient_pulse,0.47523720198869707,0.4735138278705129,2.7104321715179758,2.245116487620538e-22,2.7016447980503036,2.0731392679580712e-22
transient_pulse,0.4940602997541428,0.517719825798212,2.7087754281368523,1.922768451018766e-16,2.6999934259243554,1.9046602494972497e-16
transient_pulse,0.5102305881381035,0.5560764033091886,2.7087754281368523,3.020994415762228e-18,2.699993425924356,7.759308407427831e-16
transient_pulse,0.5230152608156204,0.5808720420213087,2.7087754281368523,4.65555503550807e-16,2.6999934259243554,1.7374629373652826e-15
transient_pulse,0.5323066254854202,0.5483773282835106,2.708775428136853,4.626312825279039e-15,2.6999934259243563,5.428516185036421e-16
transient_pulse,0.5385711268186569,0.4475435927672417,2.6839242774200005,2.3053932795786927e-10,2.6752228440351415,1.120724629481111e-10
transient_pulse,0.5429300777912139,0.35032050877980936,2.649132666416408,7.166965788041197e-08,2.6405440293902416,1.2230485421769915e-07
transient_pulse,0.546243482708931,0.2764920545324056,2.571265727503605,7.01385182490137e-06,2.562929539470703,1.8934076457548326e-05
transient_pulse,0.5489685533046722,0.22029021178030808,2.5116229657831606,0.000103681762687902,2.503480142936589,0.0001275005460080957
transient_pulse,0.5513937456607818,0.17379585493086844,2.4997958720121662,7.986297936770829e-05,2.491691393268463,0.0001859073895360449
transient_pulse,0.5535187532901764,0.1365729952024695,2.3259427400255364,0.010043389054637412,2.3184019029089304,0.008029739268930408
transient_pulse,0.5553357846736908,0.10795155277393,2.331598741576867,0.004310702133846852,2.3240395673852783,0.002987615340289897
transient_pulse,0.5570326327085495,0.0833619508298114,2.275986955622811,0.011884677047987605,2.2686080779675155,0.0322265625
transient_pulse,0.5586598181724548,0.06147713091824012,2.0516153177088534,0.08056640625,2.044963865516782,0.06565593753688123
transient_pulse,0.5602430657148362,0.04168358559587598,1.9670388173714999,0.04833984375,1.9606615669480105,0.0322265625
transient_pulse,0.5618001945018768,0.023800135883461488,1.9381894336400856,0.08496650740066983,1.9319057145404286,0.0985806695094323
transient_pulse,0.563333609342575,0.007587700756126014,1.5839763742476427,0.37496323889814726,1.5788410337987104,0.3399666699343202
transient_pulse,0.5648407248258591,-0.007264138919536874,1.5116973578649537,0.27997255171061664,1.5067963500503168,0.26497402215469074
transient_pulse,0.5663299572467804,-0.020648968754478646,0.7838638660254459,0.9207920792079208,0.7813225353066914,0.9207920792079208
transient_pulse,0.567819827079773,-0.03301417412122938,-0.9328118882612821,0.7920792079207921,-0.9405319730639368,0.7920792079207921
transient_pulse,0.569299899339676,-0.044321314362038185,-1.2300784037715424,0.4499558866777767,-1.2413569759794485,0.454955396529752
transient_pulse,0.570752803683281,-0.054609982889636886,-1.668620613973191,0.1359733372543894,-1.6746240586728722,0.15297000441118808
transient_pulse,0.5721693630218506,-0.06387101109647954,-1.6877743486669963,0.1376730039700693,-1.6953261908533306,0.11897667009759072
transient_pulse,0.5735656807422638,-0.07228693866334834,-1.8547906741383628,0.05135464421201603,-1.8641545347975716,0.05135464421201603
transient_pulse,0.5749505865573883,-0.07994143692217798,-2.008174391885281,0.012431155570078168,-2.0132689708942872,0.016409125352503183
transient_pulse,0.5763075245618821,-0.08672575816695154,-1.9567431015370622,0.021007840419603994,-1.9617459848209162,0.02199258293927293
transient_pulse,0.5776537510156632,-0.09280281780900485,-1.965992135128991,0.01739711784748456,-1.9694972596019207,0.019366602886822428
transient_pulse,0.5790652668476105,-0.09853599095470474,-2.063643401228464,0.004352135257009546,-2.067322626012632,0.0037612989207095075
transient_pulse,0.5804913299083709,-0.10367498182940993,-2.1539641575837143,0.0017498889850269398,-2.159318661984344,0.0014938076701449484
transient_pulse,0.5819374324083328,-0.10833238936107535,-2.1932645562483994,0.0004026483923193506,-2.197174879761068,0.00048426630968138114
transient_pulse,0.583407318353653,-0.11256472041549359,-2.2476804928610408,3.219073191293503e-05,-2.2516878333595507,4.2733699486229876e-05
transient_pulse,0.5849280633926391,-0.1165127048420499,-2.2567498156298145,7.630527182449604e-05,-2.260773325625965,0.00012070106634056646
transient_pulse,0.5865214339494705,-0.12021192994884274,-2.286980891525726,1.1967765308073e-05,-2.291058299847344,1.1967765308073e-05
transient_pulse,0.5882393734455109,-0.12369531952519619,-2.2491920466558364,0.000153861895700303,-2.2532020820706196,0.00017309463266284086
transient_pulse,0.5900810403823853,-0.12692303689527504,-2.2748884611673614,3.993148968385414e-05,-2.278944310158792,2.263963563107519e-05
transient_pulse,0.5920021827220917,-0.12984709534570152,-2.3187235212164334,8.749007681252709e-06,-2.3228575227797923,8.117635992914885e-06
