pathway,ES_Py,NES_Py,Pvalue_Py,ES_R,NES_R,Pvalue_R,Regime,log10P_Py,log10P_R
NULL_PATH_250,-0.23338572585802986,-1.0267869469085573,0.427001953125,-0.23338572585803,-1.03017568312979,0.381651376146789,Synthetic medium,0.3695701384890978,0.41833316731388087
NULL_PATH_114,0.2107658900888077,1.0136202536983063,0.43505859375,0.210765890088808,0.999049026625312,0.439918533604888,Synthetic medium,0.36145224826691835,0.3566277409720376
NULL_PATH_234,-0.2731021842730124,-1.0231674893927016,0.43505859375,-0.273102184273013,-1.03603444647662,0.388257575757576,Synthetic medium,0.36145224826691835,0.41088006147805767
NULL_PATH_327,-0.2109053652324362,-1.0108118328600395,0.43505859375,-0.210905365232436,-1.02134269768142,0.385356454720617,Synthetic medium,0.36145224826691835,0.41413736218447617
NULL_PATH_248,-0.22089086545527506,-1.0291338562665011,0.43505859375,-0.220890865455275,-1.0270799916778,0.369318181818182,Synthetic medium,0.36145224826691835,0.432599311171294
NULL_PATH_161,-0.28345292188323856,-1.0069529078871906,0.4399568669738261,-0.283452921883239,-1.00461123935671,0.425373134328358,Synthetic medium,0.35658989931718016,0.37122994269231646
NULL_PATH_297,-0.20932371672942407,-1.0075018431261475,0.443115234375,-0.209323716729424,-1.02422417455325,0.393536121673004,Synthetic medium,0.353483318595643,0.40501539869682107
NULL_PATH_189,0.21448791711672946,0.9940334525969936,0.443115234375,0.21448791711673,0.98604880634612,0.485537190082645,Synthetic medium,0.353483318595643,0.31377749937267585
NULL_PATH_352,-0.21585374328951942,-1.0060880849606668,0.443115234375,-0.215853743289519,-1.00172047263199,0.442495126705653,Synthetic medium,0.353483318595643,0.3540915079186936
NULL_PATH_83,-0.20515996840492273,-0.9715750734355835,0.443115234375,-0.205159968404923,-0.982363280668081,0.505813953488372,Synthetic medium,0.353483318595643,0.29600919428893047
NULL_PATH_176,0.2159859703166579,0.9838683887205503,0.443115234375,0.215985970316658,0.979934909846609,0.487234042553192,Synthetic medium,0.353483318595643,0.312262375595829
NULL_PATH_80,0.230887481800519,1.0420434898242759,0.443115234375,0.230887481800519,1.01825208958277,0.412903225806452,Synthetic medium,0.353483318595643,0.3841517241864039
NULL_PATH_208,0.25717979713447914,1.057984686148652,0.443115234375,0.257179797134479,1.06213011953299,0.35042735042735,Synthetic medium,0.353483318595643,0.45540200502642664
NULL_PATH_366,-0.2949927715643541,-0.9521725065503812,0.4499558866777767,-0.294992771564354,-0.96073060481374,0.510357815442561,Synthetic medium,0.3468300620280239,0.29212523020706355
NULL_PATH_126,0.2884974002774247,0.9726259964924072,0.4499558866777767,0.288497400277425,0.966463092210228,0.524416135881104,Synthetic medium,0.3468300620280239,0.2803239538692304
NULL_PATH_85,0.21041805345559508,0.976116881315248,0.451171875,0.210418053455595,0.966416484651398,0.53014553014553,Synthetic medium,0.34565798108368645,0.2756048959398767
NULL_PATH_362,-0.20621937920265018,-0.9642316288831959,0.451171875,-0.20621937920265,-0.977495001099953,0.527237354085603,Synthetic medium,0.34565798108368645,0.2779938281208701
NULL_PATH_309,-0.2414720997867928,-1.018142349621403,0.451171875,-0.241472099786793,-1.00970809636032,0.447761194029851,Synthetic medium,0.34565798108368645,0.3489535479811638
NULL_PATH_292,-0.23424916910534926,-0.9975843007699993,0.451171875,-0.234249169105349,-1.0058974521548,0.467032967032967,Synthetic medium,0.34565798108368645,0.3306524622707821
NULL_PATH_264,-0.1966195694596192,-0.9637689883241373,0.454955396529752,-0.196619569459619,-0.962979972868543,0.574181117533719,Synthetic medium,0.3420311791462552,0.24095109377220236
NULL_PATH_163,0.2871089201444385,0.9679449426192805,0.454955396529752,0.287108920144439,0.961811699159518,0.535031847133758,Synthetic medium,0.3420311791462552,0.2716203663473521
NULL_PATH_117,0.19536521031222306,0.9498280678583686,0.459228515625,0.195365210312223,0.928593265856933,0.660455486542443,Synthetic medium,0.33797115241739545,0.18015644769433106
NULL_PATH_65,0.20250743392552895,0.9660979437944206,0.46728515625,0.202507433925529,0.954904813859331,0.56734693877551,Synthetic medium,0.3304180145269496,0.24615128411043755
NULL_PATH_127,0.20604396698701521,0.9666297372250969,0.46728515625,0.206043966987015,0.954206174525705,0.55668016194332,Synthetic medium,0.3304180145269496,0.2543942550933841
NULL_PATH_289,-0.2582180896769371,-0.9473856723863947,0.46995392608567793,-0.258218089676937,-0.936664410863439,0.569259962049336,Synthetic medium,0.32794471786765006,0.24468936049288403
NULL_PATH_38,0.2677776799648991,0.9739230489586004,0.46995392608567793,0.267777679964899,0.981570073563659,0.488421052631579,Synthetic medium,0.32794471786765006,0.31120562473396685
NULL_PATH_55,-0.25912931912780185,-1.0121022636867427,0.47495343593765316,-0.259129319127802,-0.999434214273771,0.468330134357006,Synthetic medium,0.323348966178501,0.32944789696079485
NULL_PATH_368,-0.2445486561824314,-1.0067181634161184,0.475341796875,-0.244548656182431,-1.00486890073733,0.464088397790055,Synthetic medium,0.3229939964477427,0.3333992888073031
NULL_PATH_10,-0.23828733544786757,-1.0212375051288665,0.475341796875,-0.238287335447867,-1.00106326788122,0.470037453183521,Synthetic medium,0.3229939964477427,0.3278675355475179
NULL_PATH_74,0.21739762944626606,0.9718406569996036,0.491455078125,0.217397629446266,0.980149063808528,0.481876332622601,Synthetic medium,0.3085161730791198,0.3170644035676826
NULL_PATH_5,0.1998693126934651,0.9445052622477308,0.49951171875,0.199869312693465,0.930077791094734,0.621951219512195,Synthetic medium,0.30145431859163296,0.20624367628578041
NULL_PATH_171,-0.19715399407491094,-0.9526033026207666,0.49951171875,-0.197153994074911,-0.954811901076805,0.607421875,Synthetic medium,0.30145431859163296,0.21650957194899326
NULL_PATH_8,0.2708113606091406,0.9612014391037601,0.4999509851975297,0.270811360609141,0.947892022972448,0.547210300429185,Synthetic medium,0.3010725714673488,0.2618457362560447
NULL_PATH_221,0.28025820875770663,0.9448487899926207,0.4999509851975297,0.280258208757707,0.938861891971328,0.56687898089172,Synthetic medium,0.3010725714673488,0.2465096457643208
NULL_PATH_139,-0.20130337958910538,-0.950845735224536,0.507568359375,-0.201303379589106,-0.957273847193219,0.58220502901354,Synthetic medium,0.2945054586363052,0.2349240475000989
NULL_PATH_168,-0.24182597080783674,-0.9493322575556137,0.507568359375,-0.241825970807837,-0.951559498615783,0.553672316384181,Synthetic medium,0.2945054586363052,0.2567471906693116
NULL_PATH_314,0.2267236376546265,0.9110332822542749,0.507568359375,0.226723637654627,0.91123354024147,0.625,Synthetic medium,0.2945054586363052,0.2041199826559248
NULL_PATH_54,-0.23133101439367837,-0.9553560990222824,0.507568359375,-0.231331014393678,-0.952114925000593,0.560606060606061,Synthetic medium,0.2945054586363052,0.2513422114748734
NULL_PATH_357,0.3120338488833468,0.9883362710463467,0.515625,0.312033848883347,0.976150559801282,0.47887323943662,Synthetic medium,0.28766603410599967,0.3197794316768199
NULL_PATH_304,-0.2141310683613985,-0.9701965201389408,0.515625,-0.214131068361398,-0.978619766617222,0.515151515151515,Synthetic medium,0.28766603410599967,0.28806501849961363
NULL_PATH_379,0.2337853704491818,1.0024730627282872,0.515625,0.233785370449182,1.00054100300261,0.426008968609866,Synthetic medium,0.28766603410599967,0.3705812577593124
NULL_PATH_238,0.23798482326448642,0.9636062320048197,0.515625,0.237984823264486,0.947387171895071,0.562091503267974,Synthetic medium,0.28766603410599967,0.25019297957403097
NULL_PATH_205,-0.2531608545107812,-0.99258674591577,0.515625,-0.253160854510781,-0.999787521660869,0.469043151969981,Synthetic medium,0.28766603410599967,0.3287872003545349
NULL_PATH_263,0.22901580164877372,0.9820211232675257,0.515625,0.229015801648774,0.980128480429953,0.479820627802691,Synthetic medium,0.28766603410599967,0.3189210853629506
NULL_PATH_228,-0.22095766971007583,-0.9808478297102251,0.53125,-0.220957669710076,-0.985166723423593,0.48210922787194,Synthetic medium,0.27470105694163205,0.3168545557696193
NULL_PATH_267,-0.2025077477650264,-0.936728254785245,0.53125,-0.202507747765026,-0.953746931053214,0.583170254403131,Synthetic medium,0.27470105694163205,0.2342046360584576
NULL_PATH_324,0.21203369059240146,0.9790506507139247,0.5346534653465347,0.212033690592401,0.970943114122065,0.516806722689076,Synthetic medium,0.271927613959674,0.2866718456171137
NULL_PATH_160,-0.1996437479564504,-0.9726874371591187,0.546875,-0.199643747956451,-0.975278899017862,0.519305019305019,Synthetic medium,0.2621119296336115,0.28457747974282527
NULL_PATH_44,0.2070531698231665,0.9331860713573072,0.546875,0.207053169823166,0.9383995666327,0.591578947368421,Synthetic medium,0.2621119296336115,0.22798728971978674
NULL_PATH_320,0.20988834353632727,0.9715902920638978,0.546875,0.209888343536327,0.954965457196213,0.546218487394958,Synthetic medium,0.2621119296336115,0.2626336047496751
NULL_PATH_187,0.2862608690247735,0.9271309001848811,0.546875,0.286260869024774,0.923771574776893,0.570539419087137,Synthetic medium,0.2621119296336115,0.24371434440858686
NULL_PATH_245,-0.27003420287500635,-0.9557881966423085,0.546875,-0.270034202875006,-0.943416654554197,0.535779816513762,Synthetic medium,0.2621119296336115,0.27101365082822365
NULL_PATH_256,0.20899575558132785,0.9680317982857571,0.546875,0.208995755581328,0.962583047022376,0.54320987654321,Synthetic medium,0.2621119296336115,0.26503234239246226
NULL_PATH_241,0.20291307029377725,0.954692015659797,0.5625,0.202913070293777,0.94823652170471,0.579268292682927,Synthetic medium,0.2498774732165999,0.23712024275885
NULL_PATH_255,0.20442059187628486,0.9871915553469988,0.5625,0.204420591876285,0.965999405180469,0.538144329896907,Synthetic medium,0.2498774732165999,0.2691012312639829
NULL_PATH_156,0.20109106228326415,0.9382405711097497,0.5625,0.201091062283264,0.930851325724848,0.606122448979592,Synthetic medium,0.2498774732165999,0.21743963071130118
NULL_PATH_98,0.20930365150666247,0.9731383442577203,0.5625,0.209303651506662,0.951726315180481,0.545263157894737,Synthetic medium,0.2498774732165999,0.2633938455436146
NULL_PATH_99,-0.1964340149925875,-0.8959811791849255,0.5625,-0.196434014992588,-0.899913564680197,0.707456978967495,Synthetic medium,0.2498774732165999,0.15029996480027935
NULL_PATH_113,0.23160331593137445,0.9824491363978032,0.5625,0.231603315931374,0.97023061199768,0.490280777537797,Synthetic medium,0.2498774732165999,0.3095551338248304
NULL_PATH_78,0.20489531766209187,0.9603465474960917,0.5625,0.204895317662092,0.948253797706251,0.579476861167002,Synthetic medium,0.2498774732165999,0.23696390097410125
NULL_PATH_109,0.21120564886052373,0.9405960782406436,0.578125,0.211205648860524,0.941158354118706,0.577494692144374,Synthetic medium,0.23797824991689218,0.23845200309469722
NULL_PATH_180,0.20360264317093335,0.9542877683166296,0.578125,0.203602643170934,0.942271311091011,0.591549295774648,Synthetic medium,0.23797824991689218,0.22800905832117474
NULL_PATH_298,-0.20211929319628205,-0.9357209922822626,0.578125,-0.202119293196282,-0.930433437080685,0.629699248120301,Synthetic medium,0.23797824991689218,0.2008668252582028
NULL_PATH_145,-0.20269635681865192,-0.9730977987664406,0.578125,-0.202696356818652,-0.961397956273553,0.567251461988304,Synthetic medium,0.23797824991689218,0.24622437612590906
NULL_PATH_356,0.19345895796535106,0.9296729221808985,0.578125,0.193458957965351,0.930074590799451,0.645360824742268,Synthetic medium,0.23797824991689218,0.19019740105581523
NULL_PATH_102,0.19642200430165838,0.9446373023086693,0.578125,0.196422004301658,0.93105773482929,0.625254582484725,Synthetic medium,0.23797824991689218,0.20394311664578205
NULL_PATH_274,0.2832713568876725,0.9253829372724419,0.578125,0.283271356887673,0.925543542710494,0.556263269639066,Synthetic medium,0.23797824991689218,0.25471961580915053
NULL_PATH_47,0.20824735247474419,0.9682271777130255,0.59375,0.208247352474744,0.946923209366802,0.566315789473684,Synthetic medium,0.22639637736707702,0.24694132962245877
NULL_PATH_370,-0.20695689158618413,-0.9423141618272238,0.59375,-0.206956891586184,-0.946942810712512,0.578747628083491,Synthetic medium,0.22639637736707702,0.2375107758657611
NULL_PATH_340,0.2056460014721922,0.9494286582301409,0.59375,0.205646001472192,0.933444725051623,0.59704641350211,Synthetic medium,0.22639637736707702,0.22399190614979464
NULL_PATH_24,-0.20612782860647413,-0.9201659329997305,0.59375,-0.206127828606474,-0.924991609891625,0.660952380952381,Synthetic medium,0.22639637736707702,0.17982982861508315
NULL_PATH_192,-0.19938469613468524,-0.9538146335427586,0.59375,-0.199384696134685,-0.959044432959267,0.570038910505837,Synthetic medium,0.22639637736707702,0.24409549864116595
NULL_PATH_67,0.19783901688881217,0.9549179128214886,0.609375,0.197839016888812,0.943163420303315,0.588110403397028,Synthetic medium,0.21511536695738798,0.23054113806444732
NULL_PATH_308,-0.22579940491301165,-0.9461876228716938,0.609375,-0.225799404913011,-0.951513184044066,0.573283858998145,Synthetic medium,0.21511536695738798,0.24163028576190382
NULL_PATH_89,-0.19621400431802594,-0.9480970043291769,0.609375,-0.196214004318026,-0.958089804415649,0.571976967370441,Synthetic medium,0.21511536695738798,0.24262145922326958
NULL_PATH_17,-0.2627252808549687,-0.9184519689577912,0.609375,-0.262725280854969,-0.895687231681938,0.638059701492537,Synthetic medium,0.21511536695738798,0.1951386836366352
NULL_PATH_348,-0.30907258876938526,-0.8812661467963955,0.609375,-0.309072588769385,-0.867617471107744,0.630390143737166,Synthetic medium,0.21511536695738798,0.2003905857374481
NULL_PATH_115,-0.19783127204374246,-0.9250108812485505,0.625,-0.197831272043743,-0.93773475718774,0.642023346303502,Synthetic medium,0.2041199826559248,0.1924491791173882
NULL_PATH_376,0.19579920967914333,0.9450722894765753,0.625,0.195799209679143,0.933438990942083,0.628450106157113,Synthetic medium,0.2041199826559248,0.20172919606995723
NULL_PATH_112,0.19756000729728795,0.9344606654628299,0.625,0.197560007297288,0.920457623930027,0.643584521384929,Synthetic medium,0.2041199826559248,0.19139440950456443
NULL_PATH_93,0.23851137741157385,0.9346510191980303,0.625,0.238511377411574,0.927507764129555,0.571428571428571,Synthetic medium,0.2041199826559248,0.2430380486862948
NULL_PATH_355,0.19550456004839684,0.9163319660230415,0.640625,0.195504560048397,0.904793450870944,0.688128772635815,Synthetic medium,0.19339611726415168,0.16233028267719704
NULL_PATH_1,-0.23491120039811647,-0.9210339585593551,0.640625,-0.234911200398117,-0.927715650629592,0.592870544090056,Synthetic medium,0.19339611726415168,0.22704012640816865
NULL_PATH_296,-0.1895956864237804,-0.9149252027295621,0.640625,-0.189595686423781,-0.921568148719242,0.698841698841699,Synthetic medium,0.19339611726415168,0.15562118921206722
NULL_PATH_231,0.2987878132477031,0.8407614573601144,0.640625,0.298787813247703,0.851620843445219,0.685436893203884,Synthetic medium,0.19339611726415168,0.16403252365336812
NULL_PATH_52,-0.21099187284681364,-0.955514777737966,0.640625,-0.210991872846814,-0.95295831070332,0.576402321083172,Synthetic medium,0.19339611726415168,0.23927427901768736
NULL_PATH_165,0.2068490896562176,0.9526916276966332,0.640625,0.206849089656218,0.94273041609428,0.564853556485356,Synthetic medium,0.19339611726415168,0.24806413245313133
NULL_PATH_45,0.2194592970852058,0.9410427747061505,0.640625,0.219459297085206,0.939229109169638,0.562780269058296,Synthetic medium,0.19339611726415168,0.24966113723110367
NULL_PATH_177,-0.2215150870827517,-0.9039356638069924,0.640625,-0.221515087082752,-0.90907420461883,0.637383177570094,Synthetic medium,0.19339611726415168,0.19559940302873036
NULL_PATH_353,0.20449773695133922,0.8982339451116101,0.640625,0.204497736951339,0.885877010083315,0.699779249448124,Synthetic medium,0.19339611726415168,0.15503893979508016
NULL_PATH_211,0.2609275685188579,0.8780620255488484,0.6435643564356436,0.260927568518858,0.843233990699824,0.726114649681529,Synthetic medium,0.191408017139787,0.13899480107276097
NULL_PATH_188,-0.18768203665950525,-0.8868950886010752,0.65625,-0.187682036659505,-0.880677881321373,0.786274509803922,Synthetic medium,0.18293068358598671,0.10442580347775382
NULL_PATH_244,-0.1893797837201158,-0.9060102335723357,0.65625,-0.189379783720116,-0.91666568520396,0.713178294573643,Synthetic medium,0.18293068358598671,0.14680188295369392
NULL_PATH_183,0.23518127121982785,0.8369161675507413,0.65625,0.235181271219828,0.839273806609582,0.705756929637527,Synthetic medium,0.18293068358598671,0.1513448489393643
NULL_PATH_310,-0.18812881995006192,-0.9131193915190442,0.65625,-0.188128819950062,-0.902063777074063,0.72621359223301,Synthetic medium,0.18293068358598671,0.1389356268407107
NULL_PATH_137,-0.1904393115768616,-0.9205668182943941,0.65625,-0.190439311576862,-0.932421736512197,0.671844660194175,Synthetic medium,0.18293068358598671,0.17273113024841424
NULL_PATH_367,-0.19099144675222293,-0.9039231017893743,0.65625,-0.190991446752223,-0.91324341899035,0.69921875,Synthetic medium,0.18293068358598671,0.15538693433195638
NULL_PATH_266,0.2678721503187427,0.9306420255311253,0.65625,0.267872150318743,0.915380321226039,0.606451612903226,Synthetic medium,0.18293068358598671,0.21720384457059266
NULL_PATH_269,-0.21728977804882918,-0.8957837580894155,0.671875,-0.217289778048829,-0.90396260953891,0.647279549718574,Synthetic medium,0.17271151840430066,0.18890811395329818
NULL_PATH_20,-0.2246496753903191,-0.9088590478333641,0.671875,-0.224649675390319,-0.915485740557436,0.622467771639042,Synthetic medium,0.17271151840430066,0.20588312931119246
NULL_PATH_150,-0.2139373620995882,-0.8819633207699243,0.671875,-0.213937362099588,-0.890015986292535,0.686679174484053,Synthetic medium,0.17271151840430066,0.1632461236321613
NULL_PATH_213,-0.19580091602956948,-0.9021813039898233,0.6875,-0.195800916029569,-0.906961966515406,0.685499058380414,Synthetic medium,0.16272729749769974,0.16399313743241326
NULL_PATH_249,0.22225790300635923,0.8454481113581944,0.6875,0.222257903006359,0.840409183939728,0.747899159663866,Synthetic medium,0.16272729749769974,0.1261569547476177
NULL_PATH_66,-0.19607600958988083,-0.905119058516212,0.6875,-0.196076009589881,-0.91107753868782,0.685606060606061,Synthetic medium,0.16272729749769974,0.1639253520006463
NULL_PATH_50,0.24948320256471268,0.8811953413395435,0.6875,0.249483202564713,0.854472794427723,0.698030634573304,Synthetic medium,0.16272729749769974,0.15612551701266916
NULL_PATH_254,-0.19362603132674716,-0.883099525712743,0.6875,-0.193626031326747,-0.889546669779609,0.729128014842301,Synthetic medium,0.16272729749769974,0.1371962148113117
NULL_PATH_334,-0.21212550116324802,-0.8732437882851486,0.6875,-0.212125501163248,-0.871639707614073,0.725598526703499,Synthetic medium,0.16272729749769974,0.13930360776327286
NULL_PATH_118,-0.21371030624156723,-0.8914778118271683,0.6875,-0.213710306241567,-0.906645785963917,0.650092081031308,Synthetic medium,0.16272729749769974,0.18702512420102407
NULL_PATH_240,-0.18931804458042598,-0.9181293575381531,0.703125,-0.189318044580426,-0.918762517284614,0.714007782101167,Synthetic medium,0.1529674602085435,0.14629705474318658
NULL_PATH_247,0.29311753236293936,0.8653170181928929,0.703125,0.293117532362939,0.853598651771978,0.698380566801619,Synthetic medium,0.1529674602085435,0.1559078538503731
NULL_PATH_13,-0.21066353515120292,-0.9374989375969016,0.703125,-0.210663535151203,-0.933365593518403,0.594495412844037,Synthetic medium,0.1529674602085435,0.2258514920700301
NULL_PATH_142,-0.21200773785805327,-0.9239786470346331,0.703125,-0.212007737858053,-0.931739467795582,0.585144927536232,Synthetic medium,0.1529674602085435,0.2327365553980959
NULL_PATH_277,0.19408092355133655,0.907931143407742,0.71875,0.194080923551337,0.90840904461868,0.682281059063136,Synthetic medium,0.1434221423023131,0.16603668508612354
NULL_PATH_21,-0.2159749704722798,-0.9001623829113323,0.71875,-0.21597497047228,-0.905875277409024,0.656603773584906,Synthetic medium,0.1434221423023131,0.18269662565420794
NULL_PATH_22,0.21851415811768354,0.8847690439044386,0.71875,0.218514158117683,0.869876941892524,0.694989106753813,Synthetic medium,0.1434221423023131,0.1580220024800799
NULL_PATH_123,0.18492911413767452,0.89664603510802,0.71875,0.184929114137675,0.880614695587046,0.801268498942918,Synthetic medium,0.1434221423023131,0.096221930769739
NULL_PATH_328,0.18780426334970263,0.9031926607381235,0.734375,0.187804263349702,0.890208877805353,0.771894093686354,Synthetic medium,0.13408211604816972,0.11244228215489635
NULL_PATH_53,-0.1853558748077869,-0.8822766173451335,0.734375,-0.185355874807787,-0.892220907513184,0.751445086705202,Synthetic medium,0.13408211604816972,0.1241027508219588
NULL_PATH_25,0.19048094963766493,0.8733928478482355,0.734375,0.190480949637665,0.86736613713538,0.78343949044586,Synthetic medium,0.13408211604816972,0.10599454096983571
NULL_PATH_335,-0.2258385620117606,-0.8524177880800894,0.7425742574257426,-0.225838562011761,-0.866789245207129,0.683397683397683,Synthetic medium,0.12926011039094254,0.16532649771944544
NULL_PATH_2,-0.1873681750701277,-0.8760879862372278,0.75,-0.187368175070127,-0.888138909177344,0.760700389105058,Synthetic medium,0.12493873660829995,0.11878636159940914
NULL_PATH_144,0.18149516026159113,0.8576761065990941,0.75,0.181495160261591,0.844574964889067,0.84349593495935,Synthetic medium,0.12493873660829995,0.07391700605526738
NULL_PATH_175,0.2072159259971685,0.8572810079903115,0.75,0.207215925997168,0.851910929719164,0.729787234042553,Synthetic medium,0.12493873660829995,0.1368037378929471
NULL_PATH_26,0.2409473349710834,0.8510459497954523,0.75,0.240947334971083,0.825237693384391,0.730853391684902,Synthetic medium,0.12493873660829995,0.13616973325828544
NULL_PATH_157,0.23324762995900233,0.8719840224930533,0.75,0.233247629959002,0.87260513033944,0.665263157894737,Synthetic medium,0.12493873660829995,0.17700652700646266
NULL_PATH_239,-0.18496441159342616,-0.8555790698454083,0.765625,-0.184964411593426,-0.871123410626169,0.790606653620352,Synthetic medium,0.11598389395537351,0.10203953502410791
NULL_PATH_124,-0.2008192027072412,-0.8914516495308296,0.765625,-0.200819202707241,-0.89537691174614,0.704331450094162,Synthetic medium,0.11598389395537351,0.15222291888098888
NULL_PATH_14,0.19611193886913797,0.8897515214467838,0.78125,0.196111938869138,0.883452073991252,0.712153518123667,Synthetic medium,0.10720996964786837,0.147426375903519
NULL_PATH_236,0.19039391541174522,0.917163413649268,0.78125,0.190393915411745,0.902538497905735,0.728952772073922,Synthetic medium,0.10720996964786837,0.13730060815954026
NULL_PATH_281,0.18857037600981633,0.7577237661202466,0.78125,0.188570376009816,0.757890324509724,0.87719298245614,Synthetic medium,0.10720996964786837,0.056904851336472786
NULL_PATH_68,-0.19163223324179676,-0.904189883921341,0.78125,-0.191632233241797,-0.926320983668632,0.689320388349515,Synthetic medium,0.10720996964786837,0.16157887598609663
NULL_PATH_257,0.20472631536855362,0.8689325438542972,0.78125,0.204726315368554,0.862872766388147,0.7439293598234,Synthetic medium,0.10720996964786837,0.12846830114149296
NULL_PATH_364,-0.19646543486034432,-0.8836365010560342,0.796875,-0.196465434860344,-0.881108549471689,0.734463276836158,Synthetic medium,0.09860979788595081,0.13402991405497
NULL_PATH_90,-0.21884378220658857,-0.8260162972252126,0.801980198019802,-0.218843782206588,-0.839942634718174,0.745173745173745,Synthetic medium,0.0958363549039928,0.12774245507347814
NULL_PATH_219,0.1920046841635705,0.7805753454989168,0.8125,0.19200468416357,0.791688762958113,0.841772151898734,Synthetic medium,0.09017663034908802,0.07480544598733692
NULL_PATH_198,-0.19931009585115445,-0.8133238515232358,0.8125,-0.199310095851155,-0.817947297606437,0.816822429906542,Synthetic medium,0.09017663034908802,0.08787234505080666
NULL_PATH_284,-0.18465867131648764,-0.8778807363181621,0.8125,-0.184658671316488,-0.875143680444799,0.791015625,Synthetic medium,0.09017663034908802,0.1018149377611622
NULL_PATH_360,-0.17564299172895037,-0.8401275127415277,0.8125,-0.175642991728951,-0.852845101300752,0.863198458574181,Synthetic medium,0.09017663034908802,0.06388934385031392
NULL_PATH_333,0.19717261738811673,0.8015850478394542,0.8125,0.197172617388117,0.812997590289148,0.80379746835443,Synthetic medium,0.09017663034908802,0.09485336599846596
NULL_PATH_224,0.18805881798938787,0.8833643684143618,0.8125,0.188058817989388,0.871465649763089,0.776209677419355,Synthetic medium,0.09017663034908802,0.1100209469816967
NULL_PATH_275,-0.23344556432439678,-0.8262824211310791,0.8125,-0.233445564324397,-0.81558717736724,0.781651376146789,Synthetic medium,0.09017663034908802,0.1069869031739235
NULL_PATH_313,-0.20292817063427016,-0.8095473145477653,0.8125,-0.20292817063427,-0.807052912336221,0.825515947467167,Synthetic medium,0.09017663034908802,0.08327453254038479
NULL_PATH_306,0.2182421429893727,0.7766365789306425,0.8125,0.218242142989372,0.778824407059676,0.818763326226013,Synthetic medium,0.09017663034908802,0.08684161834755236
NULL_PATH_110,0.21628718387905185,0.8020340393699449,0.8217821782178217,0.216287183879052,0.798204677537038,0.804255319148936,Synthetic medium,0.0852432814065687,0.09460605809849222
NULL_PATH_223,0.2054095093550564,0.8628714913733398,0.828125,0.205409509355056,0.857605336143485,0.733050847457627,Synthetic medium,0.08190410438309813,0.1348658998413112
NULL_PATH_178,0.17877045966336208,0.8455859310165889,0.828125,0.178770459663362,0.832914691499284,0.867617107942974,Synthetic medium,0.08190410438309813,0.06167189302024933
NULL_PATH_196,-0.17944409793290744,-0.8372336051158924,0.828125,-0.179444097932907,-0.844996572240766,0.856862745098039,Synthetic medium,0.08190410438309813,0.06708873912751466
NULL_PATH_237,-0.20813578326926566,-0.8283821077469422,0.828125,-0.208135783269266,-0.814228978163594,0.801512287334594,Synthetic medium,0.08190410438309813,0.09608981544245289
NULL_PATH_279,0.18475912423527882,0.8678647926953236,0.828125,0.184759124235279,0.856174849830451,0.816532258064516,Synthetic medium,0.08190410438309813,0.08802665327552897
NULL_PATH_190,0.17391014904034136,0.8296694799591474,0.828125,0.173910149040341,0.820056998789912,0.897959183673469,Synthetic medium,0.08190410438309813,0.046743403542326395
NULL_PATH_181,0.1879142708432397,0.8253928838462358,0.828125,0.187914270843239,0.814038017673549,0.863134657836645,Synthetic medium,0.08190410438309813,0.06392144461696486
NULL_PATH_253,0.191337860225878,0.8056671539780306,0.828125,0.191337860225878,0.815275599008798,0.834408602150538,Synthetic medium,0.08190410438309813,0.07862122729574647
NULL_PATH_343,-0.19256008706763875,-0.7702846186815713,0.84375,-0.192560087067639,-0.770853720375435,0.874766355140187,Synthetic medium,0.07378621416091867,0.058107928947104384
NULL_PATH_51,0.2200495536933354,0.7289833712456112,0.84375,0.220049553693335,0.720819809286596,0.887931034482759,Synthetic medium,0.07378621416091867,0.05162076452174608
NULL_PATH_95,0.17970189658439215,0.8698130460295518,0.84375,0.179701896584392,0.849158344015356,0.858606557377049,Synthetic medium,0.07378621416091867,0.06620579903641538
NULL_PATH_365,0.22363768188055647,0.7722393633505285,0.84375,0.223637681880557,0.761107273467267,0.815450643776824,Synthetic medium,0.07378621416091867,0.08860232007319005
NULL_PATH_351,0.18134966911700962,0.8658003935688965,0.84375,0.18134966911701,0.86024759018652,0.837067209775967,Synthetic medium,0.07378621416091867,0.07723967024689946
NULL_PATH_375,0.19452504332308349,0.7704531736878412,0.84375,0.194525043323083,0.766517945304906,0.867965367965368,Synthetic medium,0.07378621416091867,0.061497602935943155
NULL_PATH_86,-0.18744974034548398,-0.8409519862624887,0.84375,-0.187449740345484,-0.856258805483741,0.806754221388368,Synthetic medium,0.07378621416091867,0.09325875344698556
NULL_PATH_104,0.1762513816729538,0.8562311234411413,0.84375,0.176251381672954,0.843355837816547,0.88517745302714,Synthetic medium,0.07378621416091867,0.05296965682183052
NULL_PATH_108,0.18924533067053984,0.858598012246314,0.84375,0.18924533067054,0.852519131869943,0.797441364605544,Synthetic medium,0.07378621416091867,0.09830124051460291
NULL_PATH_179,0.17810789686367423,0.8625853085337044,0.859375,0.178107896863674,0.849229036736848,0.857142857142857,Synthetic medium,0.06581728448964333,0.06694678963061328
NULL_PATH_11,-0.1752114228413754,-0.8381747561862122,0.859375,-0.175211422841376,-0.842770498059613,0.873540856031129,Synthetic medium,0.06581728448964333,0.05871677799195228
