level	axis	protein_name	left_out_unit	n_units_remaining	spearman_refit	direction_preserved
guide	immune_evasion_antigen_presentation	HLA_A	TOP1MT_3	740	0.5664518566875948	True
guide	immune_evasion_antigen_presentation	HLA_A	TP53_1	740	0.5663613288141456	True
guide	immune_evasion_antigen_presentation	HLA_A	TP53_2	740	0.5651019934048208	True
guide	immune_evasion_antigen_presentation	HLA_A	TP53_3	740	0.5651861544176907	True
guide	immune_evasion_antigen_presentation	HLA_A	TPP1_1	740	0.5641767849160485	True
guide	immune_evasion_antigen_presentation	HLA_A	TPP1_2	740	0.5644933807600284	True
guide	immune_evasion_antigen_presentation	HLA_A	TPP1_3	740	0.5666188461146086	True
guide	immune_evasion_antigen_presentation	HLA_A	TPRKB_1	740	0.5635616869574565	True
guide	immune_evasion_antigen_presentation	HLA_A	TPRKB_2	740	0.5642654767645865	True
guide	immune_evasion_antigen_presentation	HLA_A	TPRKB_3	740	0.5645446413910199	True
guide	immune_evasion_antigen_presentation	HLA_A	TRIM22_1	740	0.5633831187281796	True
guide	immune_evasion_antigen_presentation	HLA_A	TRIM22_2	740	0.565976444688787	True
guide	immune_evasion_antigen_presentation	HLA_A	TRIM22_3	740	0.5640082259838687	True
guide	immune_evasion_antigen_presentation	HLA_A	TSC22D3_1	740	0.5645489057069429	True
guide	immune_evasion_antigen_presentation	HLA_A	TSC22D3_2	740	0.5651510626512407	True
guide	immune_evasion_antigen_presentation	HLA_A	TSC22D3_3	740	0.5646900427186732	True
guide	immune_evasion_antigen_presentation	HLA_A	TTLL1_1	740	0.5640668899411154	True
guide	immune_evasion_antigen_presentation	HLA_A	TTLL1_2	740	0.5639893623085703	True
guide	immune_evasion_antigen_presentation	HLA_A	TTLL1_3	740	0.5651276089136641	True
guide	immune_evasion_antigen_presentation	HLA_A	TXNDC17_1	740	0.5637312231287019	True
guide	immune_evasion_antigen_presentation	HLA_A	TXNDC17_2	740	0.5661909338570544	True
guide	immune_evasion_antigen_presentation	HLA_A	TXNDC17_3	740	0.5638113567320888	True
guide	immune_evasion_antigen_presentation	HLA_A	TYR_1	740	0.564584323219748	True
guide	immune_evasion_antigen_presentation	HLA_A	TYR_2	740	0.5642180658632479	True
guide	immune_evasion_antigen_presentation	HLA_A	TYR_3	740	0.5652250366871832	True
guide	immune_evasion_antigen_presentation	HLA_A	UBA52_3	740	0.5669002909655285	True
guide	immune_evasion_antigen_presentation	HLA_A	UBC_1	740	0.5653702307217014	True
guide	immune_evasion_antigen_presentation	HLA_A	UBC_3	740	0.5650560927820383	True
guide	immune_evasion_antigen_presentation	HLA_A	UCN2_1	740	0.5654147987457581	True
guide	immune_evasion_antigen_presentation	HLA_A	UCN2_2	740	0.5645977380469226	True
guide	immune_evasion_antigen_presentation	HLA_A	UCN2_3	740	0.5649337009923863	True
guide	immune_evasion_antigen_presentation	HLA_A	UQCRFS1_1	740	0.5641398867379923	True
guide	immune_evasion_antigen_presentation	HLA_A	UQCRFS1_2	740	0.5662037564181286	True
guide	immune_evasion_antigen_presentation	HLA_A	UQCRFS1_3	740	0.5637800258553766	True
guide	immune_evasion_antigen_presentation	HLA_A	UQCRH_1	740	0.5646875848143564	True
guide	immune_evasion_antigen_presentation	HLA_A	UQCRH_2	740	0.565006401656213	True
guide	immune_evasion_antigen_presentation	HLA_A	UQCRH_3	740	0.5633914992935005	True
guide	immune_evasion_antigen_presentation	HLA_A	VAT1_1	740	0.5657628439196704	True
guide	immune_evasion_antigen_presentation	HLA_A	VAT1_2	740	0.5655744440731265	True
guide	immune_evasion_antigen_presentation	HLA_A	VAT1_3	740	0.5659011084408136	True
guide	immune_evasion_antigen_presentation	HLA_A	VDAC2_1	740	0.5641327499314822	True
guide	immune_evasion_antigen_presentation	HLA_A	VDAC2_2	740	0.564840389468265	True
guide	immune_evasion_antigen_presentation	HLA_A	VDAC2_3	740	0.5645587077109049	True
guide	immune_evasion_antigen_presentation	HLA_A	WBP2_1	740	0.5654736107695298	True
guide	immune_evasion_antigen_presentation	HLA_A	WBP2_2	740	0.5636634678868139	True
guide	immune_evasion_antigen_presentation	HLA_A	WBP2_3	740	0.5649383798945796	True
guide	immune_evasion_antigen_presentation	HLA_A	WNT7A_1	740	0.5670213205431495	True
guide	immune_evasion_antigen_presentation	HLA_A	WNT7A_2	740	0.5634854919236373	True
guide	immune_evasion_antigen_presentation	HLA_A	WNT7A_3	740	0.5643067280984808	True
guide	immune_evasion_antigen_presentation	HLA_A	XAGE1A_1	740	0.5649520612414993	True
guide	immune_evasion_antigen_presentation	HLA_A	XAGE1A_2	740	0.5650748380041165	True
guide	immune_evasion_antigen_presentation	HLA_A	XAGE1A_3	740	0.5645594776568353	True
guide	immune_evasion_antigen_presentation	CD274	A2M_1	740	0.47646247157677973	True
guide	immune_evasion_antigen_presentation	CD274	A2M_2	740	0.47657775617322656	True
guide	immune_evasion_antigen_presentation	CD274	A2M_3	740	0.4774112818696537	True
guide	immune_evasion_antigen_presentation	CD274	ACSL3_1	740	0.47712604651569107	True
guide	immune_evasion_antigen_presentation	CD274	ACSL3_2	740	0.4758582713144354	True
guide	immune_evasion_antigen_presentation	CD274	ACSL3_3	740	0.4756205060884215	True
guide	immune_evasion_antigen_presentation	CD274	ACTA2_1	740	0.47733784087320164	True
guide	immune_evasion_antigen_presentation	CD274	ACTA2_2	740	0.47665599452509216	True
guide	immune_evasion_antigen_presentation	CD274	ACTA2_3	740	0.47678451626888346	True
guide	immune_evasion_antigen_presentation	CD274	AEBP1_1	740	0.4767776163688136	True
guide	immune_evasion_antigen_presentation	CD274	AEBP1_2	740	0.47655622730047625	True
guide	immune_evasion_antigen_presentation	CD274	AEBP1_3	740	0.47737124468126535	True
guide	immune_evasion_antigen_presentation	CD274	AGA_1	740	0.47749354763100216	True
guide	immune_evasion_antigen_presentation	CD274	AGA_2	740	0.47666597420888424	True
guide	immune_evasion_antigen_presentation	CD274	AGA_3	740	0.47693122058195764	True
guide	immune_evasion_antigen_presentation	CD274	AHNAK_1	740	0.4748058736805977	True
guide	immune_evasion_antigen_presentation	CD274	AHNAK_2	740	0.4760057751867452	True
guide	immune_evasion_antigen_presentation	CD274	AHNAK_3	740	0.4764303411408319	True
guide	immune_evasion_antigen_presentation	CD274	APOC2_1	740	0.4767530965522562	True
guide	immune_evasion_antigen_presentation	CD274	APOC2_2	740	0.4760352700385462	True
guide	immune_evasion_antigen_presentation	CD274	APOC2_3	740	0.475739373894776	True
guide	immune_evasion_antigen_presentation	CD274	APOD_1	740	0.4760004744051464	True
guide	immune_evasion_antigen_presentation	CD274	APOD_2	740	0.47665874856245916	True
guide	immune_evasion_antigen_presentation	CD274	APOD_3	740	0.47577976644282466	True
guide	immune_evasion_antigen_presentation	CD274	APOE_1	740	0.47528507618244825	True
guide	immune_evasion_antigen_presentation	CD274	APOE_2	740	0.47725237687491084	True
guide	immune_evasion_antigen_presentation	CD274	APOE_3	740	0.47650111693983216	True
guide	immune_evasion_antigen_presentation	CD274	ARMC6_1	740	0.4758406810112529	True
guide	immune_evasion_antigen_presentation	CD274	ARMC6_2	740	0.4768310387710715	True
guide	immune_evasion_antigen_presentation	CD274	ARMC6_3	740	0.4755319623064086	True
guide	immune_evasion_antigen_presentation	CD274	ATP1B1_1	740	0.4767222987150343	True
guide	immune_evasion_antigen_presentation	CD274	ATP1B1_2	740	0.47790905191375244	True
guide	immune_evasion_antigen_presentation	CD274	ATP1B1_3	740	0.4769983243311354	True
guide	immune_evasion_antigen_presentation	CD274	ATP5MD_1	740	0.47868808912894095	True
guide	immune_evasion_antigen_presentation	CD274	ATP5MD_2	740	0.4763339498329884	True
guide	immune_evasion_antigen_presentation	CD274	ATP5MD_3	740	0.4766306455359941	True
guide	immune_evasion_antigen_presentation	CD274	B2M_1	740	0.4787814598796723	True
guide	immune_evasion_antigen_presentation	CD274	B2M_2	740	0.4789944683826886	True
guide	immune_evasion_antigen_presentation	CD274	B2M_3	740	0.4776315160190952	True
guide	immune_evasion_antigen_presentation	CD274	BOLA2B_1	740	0.4761417298700968	True
guide	immune_evasion_antigen_presentation	CD274	BOLA2B_2	740	0.4746350641372364	True
guide	immune_evasion_antigen_presentation	CD274	BOLA2B_3	740	0.4750577940664117	True
guide	immune_evasion_antigen_presentation	CD274	BOLA2_1	740	0.4789737686824789	True
guide	immune_evasion_antigen_presentation	CD274	BOLA2_2	740	0.4755109664731486	True
guide	immune_evasion_antigen_presentation	CD274	BOLA2_3	740	0.47496859879168835	True
guide	immune_evasion_antigen_presentation	CD274	BZW2_1	740	0.4766576824834784	True
guide	immune_evasion_antigen_presentation	CD274	BZW2_2	740	0.47620868555274937	True
guide	immune_evasion_antigen_presentation	CD274	BZW2_3	740	0.47825742283401995	True
guide	immune_evasion_antigen_presentation	CD274	C19orf48_1	740	0.47664269815113774	True
guide	immune_evasion_antigen_presentation	CD274	C19orf48_2	740	0.475770379025133	True
guide	immune_evasion_antigen_presentation	CD274	C19orf48_3	740	0.47799596696398916	True
guide	immune_evasion_antigen_presentation	CD274	C1QBP_1	740	0.4760982279250209	True
guide	immune_evasion_antigen_presentation	CD274	C1QBP_2	740	0.4773380481663367	True
guide	immune_evasion_antigen_presentation	CD274	C1QBP_3	740	0.4771402609021012	True
guide	immune_evasion_antigen_presentation	CD274	C6orf226_1	740	0.47692674897289955	True
guide	immune_evasion_antigen_presentation	CD274	C6orf226_2	740	0.4751182940485697	True
guide	immune_evasion_antigen_presentation	CD274	C6orf226_3	740	0.4753208786682186	True
guide	immune_evasion_antigen_presentation	CD274	CCND1_1	740	0.4768344443011489	True
guide	immune_evasion_antigen_presentation	CD274	CCND1_2	740	0.47539052916162816	True
guide	immune_evasion_antigen_presentation	CD274	CCND1_3	740	0.47525004364260826	True
guide	immune_evasion_antigen_presentation	CD274	CCND2_1	740	0.475693058685723	True
guide	immune_evasion_antigen_presentation	CD274	CCND2_2	740	0.4756088976728533	True
guide	immune_evasion_antigen_presentation	CD274	CCND2_3	740	0.47566157974248563	True
guide	immune_evasion_antigen_presentation	CD274	CCR10_1	740	0.47775097609155015	True
guide	immune_evasion_antigen_presentation	CD274	CCR10_2	740	0.47708977021704035	True
guide	immune_evasion_antigen_presentation	CD274	CCR10_3	740	0.477306006570304	True
guide	immune_evasion_antigen_presentation	CD274	CCT3_2	740	0.4765031898711836	True
guide	immune_evasion_antigen_presentation	CD274	CCT3_3	740	0.47543542293204	True
guide	immune_evasion_antigen_presentation	CD274	CD151_1	740	0.47675220815310554	True
guide	immune_evasion_antigen_presentation	CD274	CD151_2	740	0.47717108835262817	True
guide	immune_evasion_antigen_presentation	CD274	CD151_3	740	0.4766478804795164	True
guide	immune_evasion_antigen_presentation	CD274	CD274_1	740	0.47763438850968226	True
guide	immune_evasion_antigen_presentation	CD274	CD274_2	740	0.47700315129985377	True
guide	immune_evasion_antigen_presentation	CD274	CD274_3	740	0.4754826857668535	True
guide	immune_evasion_antigen_presentation	CD274	CD44_1	740	0.4751925049909524	True
guide	immune_evasion_antigen_presentation	CD274	CD44_2	740	0.4751227952709329	True
guide	immune_evasion_antigen_presentation	CD274	CD44_3	740	0.4765409764483904	True
guide	immune_evasion_antigen_presentation	CD274	CD47_1	740	0.47684377249223053	True
guide	immune_evasion_antigen_presentation	CD274	CD47_2	740	0.4756890016629351	True
guide	immune_evasion_antigen_presentation	CD274	CD47_3	740	0.4764509816144315	True
guide	immune_evasion_antigen_presentation	CD274	CD58_1	740	0.47650342677762375	True
guide	immune_evasion_antigen_presentation	CD274	CD58_2	740	0.4763347197789189	True
guide	immune_evasion_antigen_presentation	CD274	CD58_3	740	0.4753850210868942	True
guide	immune_evasion_antigen_presentation	CD274	CD59_1	740	0.4755993325753314	True
guide	immune_evasion_antigen_presentation	CD274	CD59_2	740	0.47673444017009287	True
guide	immune_evasion_antigen_presentation	CD274	CD59_3	740	0.47588800307267654	True
guide	immune_evasion_antigen_presentation	CD274	CD63_1	740	0.4796318355466564	True
guide	immune_evasion_antigen_presentation	CD274	CD63_2	740	0.47619269436803796	True
guide	immune_evasion_antigen_presentation	CD274	CD63_3	740	0.4772267021394576	True
guide	immune_evasion_antigen_presentation	CD274	CDC123_2	740	0.47629900613306353	True
guide	immune_evasion_antigen_presentation	CD274	CDH19_1	740	0.4758719526613552	True
guide	immune_evasion_antigen_presentation	CD274	CDH19_2	740	0.47714097162142177	True
guide	immune_evasion_antigen_presentation	CD274	CDH19_3	740	0.4780510180980233	True
guide	immune_evasion_antigen_presentation	CD274	CDK4_1	740	0.4761456388263596	True
guide	immune_evasion_antigen_presentation	CD274	CDK4_2	740	0.4764471614980838	True
guide	immune_evasion_antigen_presentation	CD274	CDK4_3	740	0.4767423173092285	True
guide	immune_evasion_antigen_presentation	CD274	CDK6_1	740	0.4755862434945121	True
guide	immune_evasion_antigen_presentation	CD274	CDK6_2	740	0.4796641436624343	True
guide	immune_evasion_antigen_presentation	CD274	CDK6_3	740	0.4781806947607104	True
guide	immune_evasion_antigen_presentation	CD274	CDKN1A_1	740	0.4766492723048524	True
guide	immune_evasion_antigen_presentation	CD274	CDKN1A_2	740	0.4765029825780485	True
guide	immune_evasion_antigen_presentation	CD274	CDKN1A_3	740	0.4761999200144631	True
guide	immune_evasion_antigen_presentation	CD274	CDKN2A_1	740	0.4763042180747473	True
guide	immune_evasion_antigen_presentation	CD274	CDKN2A_2	740	0.477918320878224	True
guide	immune_evasion_antigen_presentation	CD274	CDKN2A_3	740	0.4767308865734904	True
guide	immune_evasion_antigen_presentation	CD274	CDKN2B_1	740	0.4753977548080532	True
guide	immune_evasion_antigen_presentation	CD274	CDKN2B_2	740	0.4751191824477203	True
guide	immune_evasion_antigen_presentation	CD274	CDKN2B_3	740	0.4768184827297426	True
guide	immune_evasion_antigen_presentation	CD274	CGAS_1	740	0.47570721384552306	True
guide	immune_evasion_antigen_presentation	CD274	CGAS_2	740	0.4783329071485185	True
guide	immune_evasion_antigen_presentation	CD274	CGAS_3	740	0.476657179057293	True
guide	immune_evasion_antigen_presentation	CD274	CHCHD2_1	740	0.4766720449364135	True
guide	immune_evasion_antigen_presentation	CD274	CHCHD2_2	740	0.47684036696215315	True
guide	immune_evasion_antigen_presentation	CD274	CHCHD2_3	740	0.47705337546516946	True
guide	immune_evasion_antigen_presentation	CD274	CITED1_1	740	0.47769154218837284	True
guide	immune_evasion_antigen_presentation	CD274	CITED1_2	740	0.4766963870731408	True
guide	immune_evasion_antigen_presentation	CD274	CITED1_3	740	0.47666034768093024	True
guide	immune_evasion_antigen_presentation	CD274	CKS1B_1	740	0.47894981151871685	True
guide	immune_evasion_antigen_presentation	CD274	CKS1B_2	740	0.476854166762293	True
guide	immune_evasion_antigen_presentation	CD274	CKS1B_3	740	0.47637795520424964	True
guide	immune_evasion_antigen_presentation	CD274	CMSS1_1	740	0.4761502288886378	True
guide	immune_evasion_antigen_presentation	CD274	CMSS1_2	740	0.47771934908178765	True
guide	immune_evasion_antigen_presentation	CD274	CMSS1_3	740	0.47688075951020187	True
guide	immune_evasion_antigen_presentation	CD274	CORO1A_1	740	0.4762148747334987	True
guide	immune_evasion_antigen_presentation	CD274	CORO1A_2	740	0.47605437062028466	True
guide	immune_evasion_antigen_presentation	CD274	CORO1A_3	740	0.4764187327252636	True
guide	immune_evasion_antigen_presentation	CD274	CSPG4_1	740	0.4765315594173937	True
guide	immune_evasion_antigen_presentation	CD274	CSPG4_2	740	0.47737944756675615	True
guide	immune_evasion_antigen_presentation	CD274	CSPG4_3	740	0.4763492006850742	True
guide	immune_evasion_antigen_presentation	CD274	CST3_1	740	0.4772410942056979	True
guide	immune_evasion_antigen_presentation	CD274	CST3_2	740	0.4748792850637448	True
guide	immune_evasion_antigen_presentation	CD274	CST3_3	740	0.47932672966502465	True
guide	immune_evasion_antigen_presentation	CD274	CTPS1_1	740	0.47719851027307764	True
guide	immune_evasion_antigen_presentation	CD274	CTPS1_2	740	0.48021720174700727	True
guide	immune_evasion_antigen_presentation	CD274	CTPS1_3	740	0.47638968207303795	True
guide	immune_evasion_antigen_presentation	CD274	CTSA_1	740	0.47653324737577996	True
guide	immune_evasion_antigen_presentation	CD274	CTSA_2	740	0.47519505173518417	True
guide	immune_evasion_antigen_presentation	CD274	CTSA_3	740	0.47753456205845635	True
guide	immune_evasion_antigen_presentation	CD274	CTSB_1	740	0.47662087314533724	True
guide	immune_evasion_antigen_presentation	CD274	CTSB_2	740	0.4763729801690061	True
guide	immune_evasion_antigen_presentation	CD274	CTSB_3	740	0.4764018235280965	True
guide	immune_evasion_antigen_presentation	CD274	CTSD_1	740	0.47664791009282137	True
guide	immune_evasion_antigen_presentation	CD274	CTSD_2	740	0.4766160461766188	True
guide	immune_evasion_antigen_presentation	CD274	CTSD_3	740	0.47597263789842664	True
guide	immune_evasion_antigen_presentation	CD274	CTSL_1	740	0.4767371645941548	True
guide	immune_evasion_antigen_presentation	CD274	CTSL_2	740	0.47567866661948277	True
guide	immune_evasion_antigen_presentation	CD274	CTSL_3	740	0.4767748327181416	True
guide	immune_evasion_antigen_presentation	CD274	CTSO_1	740	0.4763336536999382	True
guide	immune_evasion_antigen_presentation	CD274	CTSO_2	740	0.47644200878301013	True
guide	immune_evasion_antigen_presentation	CD274	CTSO_3	740	0.4765339284817955	True
guide	immune_evasion_antigen_presentation	CD274	CXCR4_1	740	0.4760859680167422	True
guide	immune_evasion_antigen_presentation	CD274	CXCR4_2	740	0.4759207257747248	True
guide	immune_evasion_antigen_presentation	CD274	CXCR4_3	740	0.47786945892493926	True
guide	immune_evasion_antigen_presentation	CD274	CYP27A1_1	740	0.4775034088615743	True
guide	immune_evasion_antigen_presentation	CD274	CYP27A1_2	740	0.47792057148940564	True
guide	immune_evasion_antigen_presentation	CD274	CYP27A1_3	740	0.4764893308444338	True
guide	immune_evasion_antigen_presentation	CD274	DAG1_1	740	0.4780234777243537	True
guide	immune_evasion_antigen_presentation	CD274	DAG1_2	740	0.4768758437015683	True
guide	immune_evasion_antigen_presentation	CD274	DAG1_3	740	0.47661237412679613	True
guide	immune_evasion_antigen_presentation	CD274	DDR1_1	740	0.4750478143826196	True
guide	immune_evasion_antigen_presentation	CD274	DDR1_2	740	0.4765810136367789	True
guide	immune_evasion_antigen_presentation	CD274	DDR1_3	740	0.47683607303292513	True
guide	immune_evasion_antigen_presentation	CD274	DDX17_1	740	0.47891169919515475	True
guide	immune_evasion_antigen_presentation	CD274	DDX17_2	740	0.4764648110278763	True
guide	immune_evasion_antigen_presentation	CD274	DDX17_3	740	0.4750054969697445	True
guide	immune_evasion_antigen_presentation	CD274	DDX39A_1	740	0.4747410501559066	True
guide	immune_evasion_antigen_presentation	CD274	DDX39A_2	740	0.4772894823461022	True
guide	immune_evasion_antigen_presentation	CD274	DDX39A_3	740	0.4747768822549821	True
guide	immune_evasion_antigen_presentation	CD274	DLL3_1	740	0.47585936700672116	True
guide	immune_evasion_antigen_presentation	CD274	DLL3_2	740	0.47680074436003494	True
guide	immune_evasion_antigen_presentation	CD274	DLL3_3	740	0.47659309586522747	True
guide	immune_evasion_antigen_presentation	CD274	DNMT1_1	740	0.4779893039703595	True
guide	immune_evasion_antigen_presentation	CD274	DNMT1_3	740	0.4745899334603843	True
guide	immune_evasion_antigen_presentation	CD274	E2F1_1	740	0.47571740082245034	True
guide	immune_evasion_antigen_presentation	CD274	E2F1_2	740	0.476125087192675	True
guide	immune_evasion_antigen_presentation	CD274	E2F1_3	740	0.475121551512122	True
guide	immune_evasion_antigen_presentation	CD274	EEA1_1	740	0.47617418605239986	True
guide	immune_evasion_antigen_presentation	CD274	EEA1_2	740	0.47676698519231103	True
guide	immune_evasion_antigen_presentation	CD274	EEA1_3	740	0.47708411407578133	True
guide	immune_evasion_antigen_presentation	CD274	EEF1G_2	740	0.479755086122154	True
guide	immune_evasion_antigen_presentation	CD274	EIF3K_1	740	0.4766242490621096	True
guide	immune_evasion_antigen_presentation	CD274	EIF3K_2	740	0.47471253254317136	True
guide	immune_evasion_antigen_presentation	CD274	EIF3K_3	740	0.4768248495903221	True
guide	immune_evasion_antigen_presentation	CD274	EIF4A1_1	740	0.4744509878332255	True
guide	immune_evasion_antigen_presentation	CD274	EIF4A1_3	740	0.47895277284921894	True
guide	immune_evasion_antigen_presentation	CD274	EMP1_1	740	0.4777292991522747	True
guide	immune_evasion_antigen_presentation	CD274	EMP1_2	740	0.47661986629296654	True
guide	immune_evasion_antigen_presentation	CD274	EMP1_3	740	0.4767135924033581	True
guide	immune_evasion_antigen_presentation	CD274	ENPP1_1	740	0.4764907226697698	True
guide	immune_evasion_antigen_presentation	CD274	ENPP1_2	740	0.4764560158762851	True
guide	immune_evasion_antigen_presentation	CD274	ENPP1_3	740	0.4769794014292269	True
guide	immune_evasion_antigen_presentation	CD274	EVA1A_1	740	0.4801428131247945	True
guide	immune_evasion_antigen_presentation	CD274	EVA1A_2	740	0.47635648555810933	True
guide	immune_evasion_antigen_presentation	CD274	EVA1A_3	740	0.4768197264885535	True
guide	immune_evasion_antigen_presentation	CD274	FBL_2	740	0.47718450317980265	True
guide	immune_evasion_antigen_presentation	CD274	FBL_3	740	0.4764836747031747	True
guide	immune_evasion_antigen_presentation	CD274	FBXO32_1	740	0.47577215582343424	True
guide	immune_evasion_antigen_presentation	CD274	FBXO32_2	740	0.47778858498892685	True
guide	immune_evasion_antigen_presentation	CD274	FBXO32_3	740	0.4793914347364956	True
guide	immune_evasion_antigen_presentation	CD274	FGFR1_1	740	0.4765938065845479	True
guide	immune_evasion_antigen_presentation	CD274	FGFR1_2	740	0.47815842555533455	True
guide	immune_evasion_antigen_presentation	CD274	FGFR1_3	740	0.4774826795480595	True
guide	immune_evasion_antigen_presentation	CD274	FKBP4_1	740	0.4755669948462484	True
guide	immune_evasion_antigen_presentation	CD274	FKBP4_2	740	0.47537661090826816	True
guide	immune_evasion_antigen_presentation	CD274	FKBP4_3	740	0.4786256642819565	True
guide	immune_evasion_antigen_presentation	CD274	FMN1_1	740	0.47711976849502663	True
guide	immune_evasion_antigen_presentation	CD274	FMN1_2	740	0.47605120199664747	True
guide	immune_evasion_antigen_presentation	CD274	FMN1_3	740	0.47684454243816116	True
guide	immune_evasion_antigen_presentation	CD274	FOS_1	740	0.4765861663518526	True
guide	immune_evasion_antigen_presentation	CD274	FOS_2	740	0.47683112761098656	True
guide	immune_evasion_antigen_presentation	CD274	FOS_3	740	0.47652948648604226	True
guide	immune_evasion_antigen_presentation	CD274	FOXM1_1	740	0.47747349942350303	True
guide	immune_evasion_antigen_presentation	CD274	FOXM1_2	740	0.4763086304571954	True
guide	immune_evasion_antigen_presentation	CD274	FOXM1_3	740	0.475498736178175	True
guide	immune_evasion_antigen_presentation	CD274	FRZB_1	740	0.4768600005833821	True
guide	immune_evasion_antigen_presentation	CD274	FRZB_2	740	0.47748584817169676	True
guide	immune_evasion_antigen_presentation	CD274	FRZB_3	740	0.4788687895161793	True
guide	immune_evasion_antigen_presentation	CD274	FSTL3_1	740	0.4767347955297531	True
guide	immune_evasion_antigen_presentation	CD274	FSTL3_2	740	0.4755334725849646	True
guide	immune_evasion_antigen_presentation	CD274	FSTL3_3	740	0.4750180233977685	True
guide	immune_evasion_antigen_presentation	CD274	FTH1_1	740	0.4760978725653606	True
guide	immune_evasion_antigen_presentation	CD274	GAA_1	740	0.47530287377876584	True
guide	immune_evasion_antigen_presentation	CD274	GAA_2	740	0.4758758616176178	True
guide	immune_evasion_antigen_presentation	CD274	GAA_3	740	0.47661776374831	True
guide	immune_evasion_antigen_presentation	CD274	GAS5_1	740	0.47587994825371077	True
guide	immune_evasion_antigen_presentation	CD274	GAS5_2	740	0.4773485312763142	True
guide	immune_evasion_antigen_presentation	CD274	GAS5_3	740	0.4756216017807072	True
guide	immune_evasion_antigen_presentation	CD274	GPATCH4_1	740	0.4763678866805425	True
guide	immune_evasion_antigen_presentation	CD274	GPATCH4_2	740	0.479992999414693	True
guide	immune_evasion_antigen_presentation	CD274	GPATCH4_3	740	0.4768916572064496	True
guide	immune_evasion_antigen_presentation	CD274	GPI_2	740	0.4750468667568589	True
guide	immune_evasion_antigen_presentation	CD274	GPNMB_1	740	0.47690821104395636	True
guide	immune_evasion_antigen_presentation	CD274	GPNMB_2	740	0.47716469187874355	True
guide	immune_evasion_antigen_presentation	CD274	GPNMB_3	740	0.47618908154482537	True
guide	immune_evasion_antigen_presentation	CD274	GRN_1	740	0.4760013331909921	True
guide	immune_evasion_antigen_presentation	CD274	GRN_2	740	0.47701085075915933	True
guide	immune_evasion_antigen_presentation	CD274	GRN_3	740	0.47711026262411493	True
guide	immune_evasion_antigen_presentation	CD274	GSEC_1	740	0.4750333927030743	True
guide	immune_evasion_antigen_presentation	CD274	GSEC_2	740	0.47855420737694077	True
guide	immune_evasion_antigen_presentation	CD274	GSEC_3	740	0.4770502956814473	True
guide	immune_evasion_antigen_presentation	CD274	GSN_1	740	0.47719599314215083	True
guide	immune_evasion_antigen_presentation	CD274	GSN_2	740	0.47640975989384227	True
guide	immune_evasion_antigen_presentation	CD274	GSN_3	740	0.4768144257069547	True
guide	immune_evasion_antigen_presentation	CD274	HASPIN_1	740	0.4786483184602977	True
guide	immune_evasion_antigen_presentation	CD274	HASPIN_2	740	0.48056788250506643	True
guide	immune_evasion_antigen_presentation	CD274	HASPIN_3	740	0.4770324980851296	True
guide	immune_evasion_antigen_presentation	CD274	HLA-A_1	740	0.47546589502290665	True
guide	immune_evasion_antigen_presentation	CD274	HLA-A_2	740	0.4752994682486884	True
guide	immune_evasion_antigen_presentation	CD274	HLA-A_3	740	0.4765904306677756	True
guide	immune_evasion_antigen_presentation	CD274	HLA-B_1	740	0.47686595285769134	True
guide	immune_evasion_antigen_presentation	CD274	HLA-B_2	740	0.4813097254091485	True
guide	immune_evasion_antigen_presentation	CD274	HLA-B_3	740	0.4768374352449561	True
guide	immune_evasion_antigen_presentation	CD274	HLA-C_1	740	0.4765139987275163	True
guide	immune_evasion_antigen_presentation	CD274	HLA-C_2	740	0.4787989021163297	True
guide	immune_evasion_antigen_presentation	CD274	HLA-C_3	740	0.4790671394332103	True
guide	immune_evasion_antigen_presentation	CD274	HLA-DRB5_1	740	0.47688993963475834	True
guide	immune_evasion_antigen_presentation	CD274	HLA-DRB5_2	740	0.4756362307533877	True
guide	immune_evasion_antigen_presentation	CD274	HLA-DRB5_3	740	0.47916924610892275	True
guide	immune_evasion_antigen_presentation	CD274	HLA-E_1	740	0.47530903334621016	True
guide	immune_evasion_antigen_presentation	CD274	HLA-E_2	740	0.47649098918951494	True
guide	immune_evasion_antigen_presentation	CD274	HLA-E_3	740	0.4759298762859763	True
guide	immune_evasion_antigen_presentation	CD274	HLA-F_1	740	0.47739712670985374	True
guide	immune_evasion_antigen_presentation	CD274	HLA-F_2	740	0.4760165840430779	True
guide	immune_evasion_antigen_presentation	CD274	HLA-F_3	740	0.4756076835273474	True
guide	immune_evasion_antigen_presentation	CD274	HLA-H_1	740	0.47527053604968283	True
guide	immune_evasion_antigen_presentation	CD274	HLA-H_2	740	0.4765847449132115	True
guide	immune_evasion_antigen_presentation	CD274	HLA-H_3	740	0.4774996479718365	True
guide	immune_evasion_antigen_presentation	CD274	HNRNPA1_1	740	0.4749714416689703	True
guide	immune_evasion_antigen_presentation	CD274	HNRNPA1_2	740	0.475892830041395	True
guide	immune_evasion_antigen_presentation	CD274	HNRNPA1_3	740	0.4773422828689548	True
guide	immune_evasion_antigen_presentation	CD274	HNRNPC_2	740	0.47664080289961636	True
guide	immune_evasion_antigen_presentation	CD274	HSPA1A_1	740	0.4761252944858101	True
guide	immune_evasion_antigen_presentation	CD274	HSPA1A_2	740	0.4764404985044541	True
guide	immune_evasion_antigen_presentation	CD274	HSPA1A_3	740	0.4762023186921699	True
